artifact_content,artifact_encoding,artifact_name,artifact_sha256,artifact_size_bytes,atol,batch_size,benchmark_commit,cache_dtype,cann_version,case,detail,device,device_index,device_name,dtype,head_dim,inner_repeat,max_abs_k,max_abs_q,mean_us,msprof_op_names,msprof_sample_count,msprof_speedup_vs_baseline,msprof_task_max_us,msprof_task_mean_us,msprof_task_min_us,msprof_task_p50_us,n_tokens,num_k_heads,num_q_heads,num_vector_cores,p20_us,p50_us,p80_us,path,phase,python_version,q_rows,record_type,rope_dim,rounds,rtol,scope,seed,speedup_vs_baseline,status,torch_npu_version,torch_version,triton_version,variant,warmup
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m2560,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,31.695966919263203,,,,,,,,2560,1,6,56,31.214320063591003,31.66390061378479,32.25014090538025,normal,prefill,3.11.10,2560,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m2560,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,30.480355355474686,,,,,,,,2560,1,6,56,30.110320448875427,30.348101258277893,30.927099585533142,normal,prefill,3.11.10,2560,performance,64,9,,kernel,20260814,1.043356892225605,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m2561,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,31.358277466562058,,,,,,,,2561,1,6,56,30.93261957168579,31.387299299240112,31.75104022026062,normal,prefill,3.11.10,2561,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m2561,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,30.811444256040787,,,,,,,,2561,1,6,56,30.070560574531555,30.767500400543213,31.73931896686554,normal,prefill,3.11.10,2561,performance,64,9,,kernel,20260814,1.0201445970789995,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m2816,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,31.38500021563636,,,,,,,,2816,1,6,56,31.069899797439575,31.267601251602173,31.558220386505127,normal,prefill,3.11.10,2816,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m2816,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,30.440888471073574,,,,,,,,2816,1,6,56,30.04611909389496,30.351299047470093,30.864879488945007,normal,prefill,3.11.10,2816,performance,64,9,,kernel,20260814,1.03018988421876,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m2817,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,31.671200195948284,,,,,,,,2817,1,6,56,31.22931957244873,31.819701194763184,32.100520730018616,normal,prefill,3.11.10,2817,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m2817,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,30.403555432955425,,,,,,,,2817,1,6,56,29.95878040790558,30.214399099349976,30.939980149269104,normal,prefill,3.11.10,2817,performance,64,9,,kernel,20260814,1.0531303664234628,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m3072,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,31.971389055252075,,,,,,,,3072,1,6,56,31.751120686531067,31.89220130443573,32.22737967967987,normal,prefill,3.11.10,3072,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m3072,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,30.45462237464057,,,,,,,,3072,1,6,56,30.04076063632965,30.212900042533875,30.73305904865265,normal,prefill,3.11.10,3072,performance,64,9,,kernel,20260814,1.055582259880307,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m3073,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,33.02843372027079,,,,,,,,3073,1,6,56,32.30078041553497,32.64079988002777,33.05500090122223,normal,prefill,3.11.10,3073,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m3073,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,34.74384413825141,,,,,,,,3073,1,6,56,30.157079696655273,33.61690044403076,39.762139320373535,normal,prefill,3.11.10,3073,performance,64,9,,kernel,20260814,0.9709639927801162,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m3328,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,33.99557736184862,,,,,,,,3328,1,6,56,33.7377792596817,33.86079967021942,34.15358006954193,normal,prefill,3.11.10,3328,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m3328,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,30.409088730812073,,,,,,,,3328,1,6,56,29.963859915733337,30.341899394989014,30.780040621757507,normal,prefill,3.11.10,3328,performance,64,9,,kernel,20260814,1.115974950329298,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m3329,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,33.64288972483741,,,,,,,,3329,1,6,56,33.57684075832367,33.63040089607239,33.77732038497925,normal,prefill,3.11.10,3329,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m3329,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,30.422233541806538,,,,,,,,3329,1,6,56,30.130939483642578,30.314901471138,30.757559537887573,normal,prefill,3.11.10,3329,performance,64,9,,kernel,20260814,1.1093686360185266,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m3584,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,36.12066706021627,,,,,,,,3584,1,6,56,35.909499526023865,36.08030080795288,36.27009987831116,normal,prefill,3.11.10,3584,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m3584,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,31.23563329378764,,,,,,,,3584,1,6,56,30.494679808616638,30.81110119819641,31.563499569892883,normal,prefill,3.11.10,3584,performance,64,9,,kernel,20260814,1.1710162702677083,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m3585,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,35.84293358855777,,,,,,,,3585,1,6,56,35.759939551353455,35.87400019168854,35.90954124927521,normal,prefill,3.11.10,3585,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m3585,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,30.45436706807878,,,,,,,,3585,1,6,56,30.34745991230011,30.480700731277466,30.594741106033325,normal,prefill,3.11.10,3585,performance,64,9,,kernel,20260814,1.176941452493472,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m3840,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,38.09962239530351,,,,,,,,3840,1,6,56,37.973719239234924,38.10130059719086,38.214640617370605,normal,prefill,3.11.10,3840,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m3840,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,30.721433295143974,,,,,,,,3840,1,6,56,30.402159690856934,30.77070116996765,31.16960048675537,normal,prefill,3.11.10,3840,performance,64,9,,kernel,20260814,1.238233096695824,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m3841,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,38.453300131691826,,,,,,,,3841,1,6,56,38.23932111263275,38.39670121669769,38.572699427604675,normal,prefill,3.11.10,3841,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m3841,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,30.848366684383816,,,,,,,,3841,1,6,56,30.59883952140808,30.733299255371094,31.155340671539307,normal,prefill,3.11.10,3841,performance,64,9,,kernel,20260814,1.2493517502839304,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m4096,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,41.44904481040107,,,,,,,,4096,1,6,56,40.322420597076416,40.941399335861206,41.565260887145996,normal,prefill,3.11.10,4096,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m4096,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,32.23032189740075,,,,,,,,4096,1,6,56,30.409599542617798,31.157198548316956,33.6817193031311,normal,prefill,3.11.10,4096,performance,64,9,,kernel,20260814,1.3140269742920379,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m4097,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,40.073400404718186,,,,,,,,4097,1,6,56,39.82856035232544,40.069401264190674,40.139880776405334,normal,prefill,3.11.10,4097,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m4097,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,30.877111024326748,,,,,,,,4097,1,6,56,30.547200441360474,31.059598922729492,31.157039403915405,normal,prefill,3.11.10,4097,performance,64,9,,kernel,20260814,1.2900810909978553,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m6145,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,58.73124467002021,,,,,,,,6145,1,6,56,58.32685947418213,58.57020020484924,58.92520189285278,normal,prefill,3.11.10,6145,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m6145,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,31.03254470560286,,,,,,,,6145,1,6,56,30.774280428886414,30.933400988578796,31.15748107433319,normal,prefill,3.11.10,6145,performance,64,9,,kernel,20260814,1.8934290551004878,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m7169,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,68.53878829214308,,,,,,,,7169,1,6,56,67.92259931564331,68.62009763717651,68.84689807891846,normal,prefill,3.11.10,7169,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m7169,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,31.169933080673218,,,,,,,,7169,1,6,56,30.67882001399994,31.233999133110046,31.49791955947876,normal,prefill,3.11.10,7169,performance,64,9,,kernel,20260814,2.1969680329674723,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m8191,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,79.91408771938748,,,,,,,,8191,1,6,56,78.92645955085754,80.28489947319031,80.41329741477966,normal,prefill,3.11.10,8191,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m8191,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,31.947822372118633,,,,,,,,8191,1,6,56,31.319921016693115,31.792399287223816,32.34178006649017,normal,prefill,3.11.10,8191,performance,64,9,,kernel,20260814,2.5252859574349213,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m8192,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,79.52652242448595,,,,,,,,8192,1,6,56,78.63842129707336,79.76509928703308,80.06553888320923,normal,prefill,3.11.10,8192,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m8192,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,32.409256034427216,,,,,,,,8192,1,6,56,31.195281147956848,31.899800896644592,32.39008009433746,normal,prefill,3.11.10,8192,performance,64,9,,kernel,20260814,2.5004889386448568,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m9616,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,95.56467731793721,,,,,,,,9616,1,6,56,94.03756022453308,96.10120058059692,96.72935962677002,normal,prefill,3.11.10,9616,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m9616,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,33.10041129589081,,,,,,,,9616,1,6,56,32.59391963481903,33.340901136398315,33.58428120613098,normal,prefill,3.11.10,9616,performance,64,9,,kernel,20260814,2.8823816185244944,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m16384,,npu:5,5,Ascend950PR_957b,bfloat16,256,5,,,194.32928959528604,,,,,,,,16384,1,6,56,183.86592388153076,201.58460140228271,202.0514726638794,normal,prefill,3.11.10,16384,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m16384,,npu:5,5,Ascend950PR_957b,bfloat16,256,5,,,51.14051136705611,,,,,,,,16384,1,6,56,49.58832025527954,51.78059935569763,52.31860041618347,normal,prefill,3.11.10,16384,performance,64,9,,kernel,20260814,3.893052685959332,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,4,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,mirror_m8192_bs4,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,57.040522495905556,,,,,,,,8192,1,6,56,56.92370057106018,56.99340105056763,57.25321888923645,kv_mirror,prefill_mirror,3.11.10,4,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,4,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,mirror_m8192_bs4,,npu:5,5,Ascend950PR_957b,bfloat16,256,10,,,57.19531178474426,,,,,,,,8192,1,6,56,56.91448211669922,57.081401348114014,57.20370054244995,kv_mirror,prefill_mirror,3.11.10,4,performance,64,9,,kernel,20260814,0.9984583367705058,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,8,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,mirror_m16384_bs8,,npu:5,5,Ascend950PR_957b,bfloat16,256,5,,,113.96357748243544,,,,,,,,16384,1,6,56,113.56436014175415,114.15040493011475,114.3828010559082,kv_mirror,prefill_mirror,3.11.10,8,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,8,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,mirror_m16384_bs8,,npu:5,5,Ascend950PR_957b,bfloat16,256,5,,,113.74046670065985,,,,,,,,16384,1,6,56,113.14696073532104,113.60960006713867,114.05060529708862,kv_mirror,prefill_mirror,3.11.10,8,performance,64,9,,kernel,20260814,1.004760203914603,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
