attention,baseline_cosine_similarity,baseline_host_prepare_submit_ms,baseline_max_abs_error,baseline_max_rel_error,baseline_mean_abs_error,baseline_nonfinite_count,baseline_sha256,baseline_vs_reference,benchmark_base,block_table_stride,block_table_width,cache_layout,candidate_cosine_similarity,candidate_host_prepare_submit_ms,candidate_max_abs_error,candidate_max_rel_error,candidate_mean_abs_error,candidate_nonfinite_count,candidate_sha256,candidate_vs_baseline,candidate_vs_reference,cann_version,capture_kv_lens,capture_q_lens,case,causal,device,device_index,device_name,draft_width,dtype,gqa_interleave,head_dim,kv_cache_stride,kv_length,length_pattern,m,max_q_len,min_runtime_kv_length,num_cube_cores,num_kv_heads,num_q_heads,num_vector_cores,page_size,pair_cosine_similarity,pair_max_abs_error,pair_max_rel_error,pair_mean_abs_error,pair_nonfinite_count,physical_pages,python_version,q_buffer_rows,q_stride,real_batch_size,record_type,runtime_kv_lens,runtime_q_lens,scheduled_batch_size,schema_version,seed,sink_dtype,softmax_scale,status,swa_left_window,table_width_mode,topology,torch_npu_version,torch_version,tp_size,triton_version,workspace_commit
swa,0.9999978542327881,0.0,0.00390625,11.585987091064453,0.00010823042248375714,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[160, 1]",160,native_NHD_then_page_head_token_dim_permute,0.9999979734420776,0.0,0.00390625,70.52941131591797,0.00010641584958648309,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[10223, 10186, 10149, 10112, 10075, 10038, 10001, 10221, 10184, 10147, 10110, 10073, 10036, 9999, 10219, 10182]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m32_kv10240_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",10240,ragged,32,2,9999,28,1,6,56,64,0.9999992847442627,0.00390625,17.630136489868164,3.485057095531374e-05,0.0,145,3.11.10,32,"[1536, 256, 1]",16,correctness,"[10223, 10186, 10149, 10112, 10075, 10038, 10001, 10221, 10184, 10147, 10110, 10073, 10036, 9999, 10219, 10182]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999976754188538,0.0,0.00390625,175.81507873535156,0.00011224528134334832,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[160, 1]",160,native_NHD_then_page_head_token_dim_permute,0.9999977350234985,0.0,0.00390625,175.81507873535156,0.00010954965546261519,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[10223, 10186, 10149, 10112, 10075, 10038, 10001, 10221, 10184, 10147, 10110, 10073, 10036, 9999, 10219, 10182, 10145, 10108, 10071, 10034, 9997, 10217, 10180, 10143, 10106, 10069, 10032, 9995, 10215, 10178, 10141, 10104, 10067, 10030, 9993, 10213, 10176, 10139, 10102, 10065, 10028, 9991, 10211, 10174, 10137, 10100, 10063, 10026, 9989, 10209, 10172, 10135, 10098, 10061, 10024, 9987]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m112_kv10240_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",10240,ragged,112,2,9987,28,1,6,56,64,0.9999992251396179,0.001953125,123.85845184326172,3.7762663851026446e-05,0.0,505,3.11.10,112,"[1536, 256, 1]",56,correctness,"[10223, 10186, 10149, 10112, 10075, 10038, 10001, 10221, 10184, 10147, 10110, 10073, 10036, 9999, 10219, 10182, 10145, 10108, 10071, 10034, 9997, 10217, 10180, 10143, 10106, 10069, 10032, 9995, 10215, 10178, 10141, 10104, 10067, 10030, 9993, 10213, 10176, 10139, 10102, 10065, 10028, 9991, 10211, 10174, 10137, 10100, 10063, 10026, 9989, 10209, 10172, 10135, 10098, 10061, 10024, 9987]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",56,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999982118606567,0.0,0.001953125,2.9515151977539062,0.00011686456855386496,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[176, 1]",176,native_NHD_then_page_head_token_dim_permute,0.999998152256012,0.0,0.001953125,3.242424249649048,0.00011480630200821906,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,[11247],[2],swa_verify_d2_m2_kv11264_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",11264,ragged,2,2,11247,28,1,6,56,64,0.9999996423721313,0.001953125,0.7243243455886841,3.674817708088085e-05,0.0,10,3.11.10,2,"[1536, 256, 1]",1,correctness,[11247],[2],1,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999978542327881,0.0,0.00390625,29.1156063079834,0.00011168907803948969,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[176, 1]",176,native_NHD_then_page_head_token_dim_permute,0.9999978542327881,0.0,0.00390625,53.53179168701172,0.00010903111979132518,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[11247, 11210, 11173, 11136, 11099, 11062, 11025, 11245, 11208, 11171, 11134, 11097, 11060, 11023, 11243, 11206]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m32_kv11264_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",11264,ragged,32,2,11023,28,1,6,56,64,0.9999992847442627,0.00390625,8.291925430297852,3.9850256143836305e-05,0.0,145,3.11.10,32,"[1536, 256, 1]",16,correctness,"[11247, 11210, 11173, 11136, 11099, 11062, 11025, 11245, 11208, 11171, 11134, 11097, 11060, 11023, 11243, 11206]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999979734420776,0.0,0.00390625,46.35652160644531,0.00010815061978064477,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[176, 1]",176,native_NHD_then_page_head_token_dim_permute,0.9999980330467224,0.0,0.00390625,98.39130401611328,0.0001065344040398486,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[11247, 11210, 11173, 11136, 11099, 11062, 11025, 11245, 11208, 11171, 11134, 11097, 11060, 11023, 11243, 11206, 11169, 11132, 11095, 11058, 11021, 11241, 11204, 11167, 11130, 11093, 11056, 11019, 11239, 11202, 11165, 11128, 11091, 11054, 11017, 11237, 11200, 11163, 11126, 11089, 11052, 11015, 11235, 11198, 11161, 11124, 11087, 11050, 11013, 11233, 11196, 11159, 11122, 11085, 11048, 11011]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m112_kv11264_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",11264,ragged,112,2,11011,28,1,6,56,64,0.9999992847442627,0.00390625,57.150943756103516,3.658828427433036e-05,0.0,505,3.11.10,112,"[1536, 256, 1]",56,correctness,"[11247, 11210, 11173, 11136, 11099, 11062, 11025, 11245, 11208, 11171, 11134, 11097, 11060, 11023, 11243, 11206, 11169, 11132, 11095, 11058, 11021, 11241, 11204, 11167, 11130, 11093, 11056, 11019, 11239, 11202, 11165, 11128, 11091, 11054, 11017, 11237, 11200, 11163, 11126, 11089, 11052, 11015, 11235, 11198, 11161, 11124, 11087, 11050, 11013, 11233, 11196, 11159, 11122, 11085, 11048, 11011]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",56,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999977946281433,0.0,0.001953125,6.119999885559082,0.00011183181777596474,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[192, 1]",192,native_NHD_then_page_head_token_dim_permute,0.9999979138374329,0.0,0.001953125,5.320000171661377,0.00010815317364176735,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,[12271],[2],swa_verify_d2_m2_kv12288_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",12288,ragged,2,2,12271,28,1,6,56,64,0.999999463558197,0.001953125,0.15625,2.998928539454937e-05,0.0,10,3.11.10,2,"[1536, 256, 1]",1,correctness,[12271],[2],1,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999979734420776,0.0,0.00390625,19.2608699798584,0.00010937213664874434,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[192, 1]",192,native_NHD_then_page_head_token_dim_permute,0.9999979138374329,0.0,0.00390625,38.30569839477539,0.0001074672763934359,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[12271, 12234, 12197, 12160, 12123, 12086, 12049, 12269, 12232, 12195, 12158, 12121, 12084, 12047, 12267, 12230]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m32_kv12288_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",12288,ragged,32,2,12047,28,1,6,56,64,0.9999993443489075,0.001953125,12.314285278320312,3.321143231005408e-05,0.0,145,3.11.10,32,"[1536, 256, 1]",16,correctness,"[12271, 12234, 12197, 12160, 12123, 12086, 12049, 12269, 12232, 12195, 12158, 12121, 12084, 12047, 12267, 12230]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999977350234985,0.0,0.00390625,243.38812255859375,0.00010996264609275386,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[192, 1]",192,native_NHD_then_page_head_token_dim_permute,0.9999977946281433,0.0,0.00390625,63.579185485839844,0.00010797694267239422,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[12271, 12234, 12197, 12160, 12123, 12086, 12049, 12269, 12232, 12195, 12158, 12121, 12084, 12047, 12267, 12230, 12193, 12156, 12119, 12082, 12045, 12265, 12228, 12191, 12154, 12117, 12080, 12043, 12263, 12226, 12189, 12152, 12115, 12078, 12041, 12261, 12224, 12187, 12150, 12113, 12076, 12039, 12259, 12222, 12185, 12148, 12111, 12074, 12037, 12257, 12220, 12183, 12146, 12109, 12072, 12035]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m112_kv12288_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",12288,ragged,112,2,12035,28,1,6,56,64,0.9999992251396179,0.001953125,68.26222229003906,3.8074551412137225e-05,0.0,505,3.11.10,112,"[1536, 256, 1]",56,correctness,"[12271, 12234, 12197, 12160, 12123, 12086, 12049, 12269, 12232, 12195, 12158, 12121, 12084, 12047, 12267, 12230, 12193, 12156, 12119, 12082, 12045, 12265, 12228, 12191, 12154, 12117, 12080, 12043, 12263, 12226, 12189, 12152, 12115, 12078, 12041, 12261, 12224, 12187, 12150, 12113, 12076, 12039, 12259, 12222, 12185, 12148, 12111, 12074, 12037, 12257, 12220, 12183, 12146, 12109, 12072, 12035]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",56,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999975562095642,0.0,0.001953125,15.081218719482422,0.00012438397970981896,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[240, 1]",240,native_NHD_then_page_head_token_dim_permute,0.9999976754188538,0.0,0.001953125,9.111675262451172,0.00012141159095335752,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,[15343],[2],swa_verify_d2_m2_kv15360_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",15360,ragged,2,2,15343,28,1,6,56,64,0.9999996423721313,0.001953125,0.8029196858406067,3.170059062540531e-05,0.0,10,3.11.10,2,"[1536, 256, 1]",1,correctness,[15343],[2],1,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999978542327881,0.0,0.00390625,48.02644348144531,0.00010771436791401356,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[240, 1]",240,native_NHD_then_page_head_token_dim_permute,0.9999978542327881,0.0,0.00390625,48.02644348144531,0.0001058806519722566,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[15343, 15306, 15269, 15232, 15195, 15158, 15121, 15341, 15304, 15267, 15230, 15193, 15156, 15119, 15339, 15302]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m32_kv15360_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",15360,ragged,32,2,15119,28,1,6,56,64,0.9999993443489075,0.00390625,14.446676254272461,3.770271723624319e-05,0.0,145,3.11.10,32,"[1536, 256, 1]",16,correctness,"[15343, 15306, 15269, 15232, 15195, 15158, 15121, 15341, 15304, 15267, 15230, 15193, 15156, 15119, 15339, 15302]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999977350234985,0.0,0.00390625,98.17550659179688,0.00011157285916851833,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[240, 1]",240,native_NHD_then_page_head_token_dim_permute,0.9999978542327881,0.0,0.00390625,98.69795989990234,0.00010894809383898973,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[15343, 15306, 15269, 15232, 15195, 15158, 15121, 15341, 15304, 15267, 15230, 15193, 15156, 15119, 15339, 15302, 15265, 15228, 15191, 15154, 15117, 15337, 15300, 15263, 15226, 15189, 15152, 15115, 15335, 15298, 15261, 15224, 15187, 15150, 15113, 15333, 15296, 15259, 15222, 15185, 15148, 15111, 15331, 15294, 15257, 15220, 15183, 15146, 15109, 15329, 15292, 15255, 15218, 15181, 15144, 15107]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m112_kv15360_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",15360,ragged,112,2,15107,28,1,6,56,64,0.9999992847442627,0.00390625,83.34666442871094,3.775499135372229e-05,0.0,505,3.11.10,112,"[1536, 256, 1]",56,correctness,"[15343, 15306, 15269, 15232, 15195, 15158, 15121, 15341, 15304, 15267, 15230, 15193, 15156, 15119, 15339, 15302, 15265, 15228, 15191, 15154, 15117, 15337, 15300, 15263, 15226, 15189, 15152, 15115, 15335, 15298, 15261, 15224, 15187, 15150, 15113, 15333, 15296, 15259, 15222, 15185, 15148, 15111, 15331, 15294, 15257, 15220, 15183, 15146, 15109, 15329, 15292, 15255, 15218, 15181, 15144, 15107]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",56,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999977350234985,0.0,0.001953125,5.6745100021362305,0.00011918296513613313,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[264, 1]",264,native_NHD_then_page_head_token_dim_permute,0.9999977350234985,0.0,0.001953125,0.7407407164573669,0.00011443020775914192,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,[16879],[2],swa_verify_d2_m2_kv16896_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",16896,ragged,2,2,16879,28,1,6,56,64,0.9999994039535522,0.001953125,1.083053708076477,3.401614958420396e-05,0.0,10,3.11.10,2,"[1536, 256, 1]",1,correctness,[16879],[2],1,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999979734420776,0.0,0.00390625,22.68000030517578,0.00010937388287857175,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[264, 1]",264,native_NHD_then_page_head_token_dim_permute,0.9999979734420776,0.0,0.00390625,24.402984619140625,0.0001074758984032087,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m32_kv16896_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",16896,ragged,32,2,16655,28,1,6,56,64,0.9999993443489075,0.001953125,10.011494636535645,3.976649168180302e-05,0.0,145,3.11.10,32,"[1536, 256, 1]",16,correctness,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999978542327881,0.0,0.00390625,118.66167449951172,0.00010998077050317079,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[264, 1]",264,native_NHD_then_page_head_token_dim_permute,0.9999979138374329,0.0,0.00390625,118.66167449951172,0.00010762339661596343,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721, 16684, 16647, 16867, 16830, 16793, 16756, 16719, 16682, 16645, 16865, 16828, 16791, 16754, 16717, 16680, 16643]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m112_kv16896_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",16896,ragged,112,2,16643,28,1,6,56,64,0.9999992251396179,0.001953125,51.55242919921875,3.9189653762150556e-05,0.0,505,3.11.10,112,"[1536, 256, 1]",56,correctness,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721, 16684, 16647, 16867, 16830, 16793, 16756, 16719, 16682, 16645, 16865, 16828, 16791, 16754, 16717, 16680, 16643]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",56,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999974966049194,0.0,0.001953125,2.2066116333007812,0.00011357769835740328,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[288, 1]",288,native_NHD_then_page_head_token_dim_permute,0.9999973773956299,0.0,0.001953125,4.619834899902344,0.00011496618390083313,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,[18415],[2],swa_verify_d2_m2_kv18432_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",18432,ragged,2,2,18415,28,1,6,56,64,0.9999993443489075,0.0009765625,3.21052622795105,3.845411993097514e-05,0.0,10,3.11.10,2,"[1536, 256, 1]",1,correctness,[18415],[2],1,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999977946281433,0.0,0.00390625,49.42424392700195,0.00010943915549432859,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[288, 1]",288,native_NHD_then_page_head_token_dim_permute,0.9999978542327881,0.0,0.00390625,64.61616516113281,0.00010825418576132506,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[18415, 18378, 18341, 18304, 18267, 18230, 18193, 18413, 18376, 18339, 18302, 18265, 18228, 18191, 18411, 18374]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m32_kv18432_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",18432,ragged,32,2,18191,28,1,6,56,64,0.9999992847442627,0.00390625,18.91549301147461,3.557527088560164e-05,0.0,145,3.11.10,32,"[1536, 256, 1]",16,correctness,"[18415, 18378, 18341, 18304, 18267, 18230, 18193, 18413, 18376, 18339, 18302, 18265, 18228, 18191, 18411, 18374]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
